,url,id,receiver,concern,action_phrase,actionability_score
124,https://www.judiciary.uk/prevention-of-future-death-reports/terence-gillard-prevention-of-future-deaths-report/,2025-0264,"['London Borough of Hounslow (LBH)', 'Transport for London (TFL)', 'Department for Transport (DFT)']","The pedestrian crossing area across Jersey Road on the A4 Great West Road lacks pedestrian traffic lights, a demand button, and sound signals, making it difficult for pedestrians to judge when it is safe to cross.",LBH will work with TfL to ensure the new signal-controlled crossing design for pedestrians and cyclists is technically sound and aligns with local users' needs.,3
125,https://www.judiciary.uk/prevention-of-future-death-reports/terence-gillard-prevention-of-future-deaths-report/,2025-0264,"['London Borough of Hounslow (LBH)', 'Transport for London (TFL)', 'Department for Transport (DFT)']","The pedestrian crossing area across Jersey Road on the A4 Great West Road lacks pedestrian traffic lights, a demand button, and sound signals, making it difficult for pedestrians to judge when it is safe to cross.",[no response],0
126,https://www.judiciary.uk/prevention-of-future-death-reports/terence-gillard-prevention-of-future-deaths-report/,2025-0264,"['London Borough of Hounslow (LBH)', 'Transport for London (TFL)', 'Department for Transport (DFT)']","At no point during the normal use of the traffic light controlled junction does traffic cease to flow at the marked crossing area, increasing the risk for pedestrians attempting to cross.","TfL will design the new pedestrian crossing to hold traffic on the A4, allowing pedestrians time to cross safely.",3
127,https://www.judiciary.uk/prevention-of-future-death-reports/terence-gillard-prevention-of-future-deaths-report/,2025-0264,"['London Borough of Hounslow (LBH)', 'Transport for London (TFL)', 'Department for Transport (DFT)']","At no point during the normal use of the traffic light controlled junction does traffic cease to flow at the marked crossing area, increasing the risk for pedestrians attempting to cross.",LBH will review and consult on TfL's new crossing design to ensure it addresses pedestrian safety at the junction.,3
128,https://www.judiciary.uk/prevention-of-future-death-reports/terence-gillard-prevention-of-future-deaths-report/,2025-0264,"['London Borough of Hounslow (LBH)', 'Transport for London (TFL)', 'Department for Transport (DFT)']","At no point during the normal use of the traffic light controlled junction does traffic cease to flow at the marked crossing area, increasing the risk for pedestrians attempting to cross.",[no response],0
129,https://www.judiciary.uk/prevention-of-future-death-reports/terence-gillard-prevention-of-future-deaths-report/,2025-0264,"['London Borough of Hounslow (LBH)', 'Transport for London (TFL)', 'Department for Transport (DFT)']",There have been other accidents involving pedestrians and moving vehicles at this pedestrian crossing in the past.,TfL has undertaken a thorough review of historic collision data and will consider further changes to the highway layout to reduce collision risk.,3
130,https://www.judiciary.uk/prevention-of-future-death-reports/terence-gillard-prevention-of-future-deaths-report/,2025-0264,"['London Borough of Hounslow (LBH)', 'Transport for London (TFL)', 'Department for Transport (DFT)']",There have been other accidents involving pedestrians and moving vehicles at this pedestrian crossing in the past.,LBH will continue to work with TfL and stakeholders to secure priority implementation of safety measures at the crossing.,3
131,https://www.judiciary.uk/prevention-of-future-death-reports/terence-gillard-prevention-of-future-deaths-report/,2025-0264,"['London Borough of Hounslow (LBH)', 'Transport for London (TFL)', 'Department for Transport (DFT)']",There have been other accidents involving pedestrians and moving vehicles at this pedestrian crossing in the past.,[no response],0
132,https://www.judiciary.uk/prevention-of-future-death-reports/terence-gillard-prevention-of-future-deaths-report/,2025-0264,"['London Borough of Hounslow (LBH)', 'Transport for London (TFL)', 'Department for Transport (DFT)']","The implementation of existing plans by TFL to re-design this pedestrian crossing to improve pedestrian safety may not take place before the end of 2026 and is subject to the consent of the DFT and LBH, the outcome of any public consultation, and funding considerations.","TfL aims to implement the proposed improvement works within three years, subject to public engagement, design, and funding.",4
133,https://www.judiciary.uk/prevention-of-future-death-reports/terence-gillard-prevention-of-future-deaths-report/,2025-0264,"['London Borough of Hounslow (LBH)', 'Transport for London (TFL)', 'Department for Transport (DFT)']","The implementation of existing plans by TFL to re-design this pedestrian crossing to improve pedestrian safety may not take place before the end of 2026 and is subject to the consent of the DFT and LBH, the outcome of any public consultation, and funding considerations.","LBH will work with TfL to facilitate and consult on the new crossing design, aiming for construction in 2026-27.",4
134,https://www.judiciary.uk/prevention-of-future-death-reports/terence-gillard-prevention-of-future-deaths-report/,2025-0264,"['London Borough of Hounslow (LBH)', 'Transport for London (TFL)', 'Department for Transport (DFT)']","The implementation of existing plans by TFL to re-design this pedestrian crossing to improve pedestrian safety may not take place before the end of 2026 and is subject to the consent of the DFT and LBH, the outcome of any public consultation, and funding considerations.",DFT confirms no consent or approval is required from the Department for TfL to implement the crossing redesign.,2
135,https://www.judiciary.uk/prevention-of-future-death-reports/terence-gillard-prevention-of-future-deaths-report/,2025-0264,"['London Borough of Hounslow (LBH)', 'Transport for London (TFL)', 'Department for Transport (DFT)']",There is no certainty that the redesign plans for the pedestrian crossing in question will be implemented.,TfL will progress through scheme governance stages and provide updates on implementation timings and post-implementation monitoring.,3
136,https://www.judiciary.uk/prevention-of-future-death-reports/terence-gillard-prevention-of-future-deaths-report/,2025-0264,"['London Borough of Hounslow (LBH)', 'Transport for London (TFL)', 'Department for Transport (DFT)']",There is no certainty that the redesign plans for the pedestrian crossing in question will be implemented.,LBH will continue to work with TfL and stakeholders to secure priority implementation of the crossing redesign.,3
137,https://www.judiciary.uk/prevention-of-future-death-reports/terence-gillard-prevention-of-future-deaths-report/,2025-0264,"['London Borough of Hounslow (LBH)', 'Transport for London (TFL)', 'Department for Transport (DFT)']",There is no certainty that the redesign plans for the pedestrian crossing in question will be implemented.,"DFT confirms implementation of the crossing redesign is within TfL and LBH's remit, not subject to DFT approval.",2
138,https://www.judiciary.uk/prevention-of-future-death-reports/audrey-lambert-prevention-of-future-deaths-report/,2024-0600,['National Institute for Health and Care Excellence'],There is no national guidance to assist clinicians in primary care in assessing whether they should consider prolonging the course of anti-coagulation prescribed in secondary care to reduce the ongoing risk of elderly immobile patients developing a fatal DVT in the community.,We will review our guidance on stopping and starting VTE prophylaxis to see if an update is warranted.,3
139,https://www.judiciary.uk/prevention-of-future-death-reports/james-boland-prevention-of-future-deaths-report/,2024-0599,['The Home Secretary'],Maintaining ketamine's classification as a class B drug is likely to encourage people to use it under the false impression that it is safer than class A drugs.,Commission the ACMD to conduct an updated harms assessment of ketamine as part of the forthcoming three-year work programme commission cycle.,3
140,https://www.judiciary.uk/prevention-of-future-death-reports/james-boland-prevention-of-future-deaths-report/,2024-0599,['The Home Secretary'],"Ketamine use causes significant long-term, life-changing health problems, including urological and liver damage, which can be fatal.",Commission the ACMD to conduct an updated harms assessment of ketamine as part of the forthcoming three-year work programme commission cycle.,3
141,https://www.judiciary.uk/prevention-of-future-death-reports/james-boland-prevention-of-future-deaths-report/,2024-0599,['The Home Secretary'],"There is a significant increase in illicit ketamine use, leading to a rise in potentially fatal health problems, and users rarely understand the extent of these risks until after harm has occurred.",Commission the ACMD to conduct an updated harms assessment of ketamine as part of the forthcoming three-year work programme commission cycle.,3
142,https://www.judiciary.uk/prevention-of-future-death-reports/barrie-forster-prevention-of-future-deaths-report/,2024-0603,"['Secretary of State for Housing, Communities, and Local Government', 'Secretary of State for Justice']","There is a lack of accommodation available to the Probation Service in which prisoners released from custody may properly be placed, including both Approved Premises (the responsibility of the MoJ) and more generally through the local authority to avoid homelessness.",Continue to work closely with MoJ to identify and implement what is needed to ensure all prison leavers are able to access accommodation.,1
143,https://www.judiciary.uk/prevention-of-future-death-reports/barrie-forster-prevention-of-future-deaths-report/,2024-0603,"['Secretary of State for Housing, Communities, and Local Government', 'Secretary of State for Justice']","There is a lack of accommodation available to the Probation Service in which prisoners released from custody may properly be placed, including both Approved Premises (the responsibility of the MoJ) and more generally through the local authority to avoid homelessness.","Expand Community Accommodation Service (CAS) provision, including increasing CAS2 capacity towards 1350 spaces and expanding CAS3 to support more people at risk of homelessness each year.",3
144,https://www.judiciary.uk/prevention-of-future-death-reports/barrie-forster-prevention-of-future-deaths-report/,2024-0603,"['Secretary of State for Housing, Communities, and Local Government', 'Secretary of State for Justice']","As a consequence of the lack of suitable accommodation, some prisoners are released and become effectively homeless (with increased difficulties in supervision) while others are accommodated at unsuitable premises.",Work with local authorities to promote a partnership approach to the statutory referral mechanism and improve quality of information sharing to promote better assessments.,2
145,https://www.judiciary.uk/prevention-of-future-death-reports/barrie-forster-prevention-of-future-deaths-report/,2024-0603,"['Secretary of State for Housing, Communities, and Local Government', 'Secretary of State for Justice']","As a consequence of the lack of suitable accommodation, some prisoners are released and become effectively homeless (with increased difficulties in supervision) while others are accommodated at unsuitable premises.","Minister of State for Prisons, Probation and Reducing Reoffending will lead on reducing the number of people leaving prison homeless and ensuring appropriate accommodation for those with higher support needs.",3
146,https://www.judiciary.uk/prevention-of-future-death-reports/darren-hope-prevention-of-future-deaths-report/,2024-0597,['The Chief Executive Officer of the Coventry and Warwickshire Partnership Trust'],"Section 17 leave conditions may not always be thoroughly reviewed or clarified before a service user is signed out for leave, leading to unaddressed discrepancies that may impact the safety and appropriateness of unescorted leave.","Reviewed and updated Section 17 Leave Policy with cross-directorate input and implemented toolkit with step-by-step guidance, checklists, and staff training materials.",2
147,https://www.judiciary.uk/prevention-of-future-death-reports/darren-hope-prevention-of-future-deaths-report/,2024-0597,['The Chief Executive Officer of the Coventry and Warwickshire Partnership Trust'],"There may be a lack of accessible or reliable means for service users on unescorted leave to contact the facility if they encounter difficulties, impacting their ability to seek support or assistance when needed.","Developed and implemented a 'contact card' with key phone numbers for patients accessing leave, and exploring pre-arranged check-ins by the ward team.",2
148,https://www.judiciary.uk/prevention-of-future-death-reports/darren-hope-prevention-of-future-deaths-report/,2024-0597,['The Chief Executive Officer of the Coventry and Warwickshire Partnership Trust'],"There may be limitations in the reporting system’s ability to identify and address substantive issues that directly impact patient safety, risking that critical concerns are overlooked and valuable insights for preventing future incidents are missed.","Transitioned from Serious Incident Framework to Patient Safety Incident Response Framework (PSIRF), developed PSIRF Plan and Policy, and engaged external consultancy for staff training and assurance.",2
149,https://www.judiciary.uk/prevention-of-future-death-reports/neil-yates-prevention-of-future-deaths-report/,2024-0593,"['NHS England & NHS Improvement (PFDs)', 'The Chief Coroner']",There is a delay in information about what has been prescribed to an individual being sent to the GP surgery by voluntary and NHS organisations.,Implement national adoption of interoperable medicine standards (IMS) to underpin transfer of medication information at hospital admission and discharge.,2
150,https://www.judiciary.uk/prevention-of-future-death-reports/neil-yates-prevention-of-future-deaths-report/,2024-0593,"['NHS England & NHS Improvement (PFDs)', 'The Chief Coroner']",There is a delay in information about what has been prescribed to an individual being sent to the GP surgery by voluntary and NHS organisations.,[no response],0
151,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers employed by A&B Healthcare sometimes spent as little as 8 to 15 minutes with Ms Townend, which was not adequate to complete required tasks, document keeping, and care, including attention to Early Warning Signs.",[no response],0
152,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers employed by A&B Healthcare sometimes spent as little as 8 to 15 minutes with Ms Townend, which was not adequate to complete required tasks, document keeping, and care, including attention to Early Warning Signs.",[no response],0
153,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers employed by A&B Healthcare sometimes spent as little as 8 to 15 minutes with Ms Townend, which was not adequate to complete required tasks, document keeping, and care, including attention to Early Warning Signs.",CQC will undertake an unannounced assessment of the service which will include staff having adequate time to meet people’s needs.,3
154,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers did not escalate any concerns when Ms Townend was not eating, despite her comorbidities and risk of infection making nutrition very important.",[no response],0
155,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers did not escalate any concerns when Ms Townend was not eating, despite her comorbidities and risk of infection making nutrition very important.",[no response],0
156,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers did not escalate any concerns when Ms Townend was not eating, despite her comorbidities and risk of infection making nutrition very important.",CQC will undertake an unannounced assessment of the service which will include nutrition and hydration and how staff identify people’s changing needs and escalate concerns.,3
157,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers did not escalate any concerns when Ms Townend was unwell with sickness, even though there were several occasions when she had been sick.",[no response],0
158,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers did not escalate any concerns when Ms Townend was unwell with sickness, even though there were several occasions when she had been sick.",[no response],0
159,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers did not escalate any concerns when Ms Townend was unwell with sickness, even though there were several occasions when she had been sick.",CQC will undertake an unannounced assessment of the service which will include how people are supported to live healthier lives and how the provider will monitor peoples care.,3
160,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers did not accurately record concerns regarding Early Warning Signs (EWS) or escalate when they were present, with EWS always recorded as no concerns even when signs were present.",[no response],0
161,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers did not accurately record concerns regarding Early Warning Signs (EWS) or escalate when they were present, with EWS always recorded as no concerns even when signs were present.",[no response],0
162,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers did not accurately record concerns regarding Early Warning Signs (EWS) or escalate when they were present, with EWS always recorded as no concerns even when signs were present.","CQC will undertake an unannounced assessment of the service which will include recording keeping, governance processes and oversight of people’s care.",3
163,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers did not follow up with Ms Townend after she indicated she was seeking GP support for feeling unwell, as recorded in the Observation Log, and proceeding carers did not enquire whether this had been done.",[no response],0
164,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers did not follow up with Ms Townend after she indicated she was seeking GP support for feeling unwell, as recorded in the Observation Log, and proceeding carers did not enquire whether this had been done.",[no response],0
165,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers did not follow up with Ms Townend after she indicated she was seeking GP support for feeling unwell, as recorded in the Observation Log, and proceeding carers did not enquire whether this had been done.",CQC will undertake an unannounced assessment of the service which will include governance processes and oversight of people’s care.,3
166,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers did not escalate concerns when Ms Townend, though deemed to have capacity, made unwise decisions to refuse personal care, decline food, and decline medical intervention, resulting in her sitting in her own faeces and becoming weak, and it was not considered whether she needed reassessment regarding her capacity.",[no response],0
167,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers did not escalate concerns when Ms Townend, though deemed to have capacity, made unwise decisions to refuse personal care, decline food, and decline medical intervention, resulting in her sitting in her own faeces and becoming weak, and it was not considered whether she needed reassessment regarding her capacity.","Since November 2023, ERYC ASCH has implemented new safeguarding forms and a new service model to improve recording, sharing outcomes, and person-centred safeguarding enquiries.",4
168,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-2-prevention-of-future-deaths-report/,2024-0596,"['A&B Healthcare Ltd', 'Adult Social Services, East Riding of Yorkshire Council', 'Care Quality Commission']","Carers did not escalate concerns when Ms Townend, though deemed to have capacity, made unwise decisions to refuse personal care, decline food, and decline medical intervention, resulting in her sitting in her own faeces and becoming weak, and it was not considered whether she needed reassessment regarding her capacity.","CQC will undertake an unannounced assessment of the service which will include safeguarding and decision making, and has requested immediate assurances from the provider regarding safeguarding processes.",3
169,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-1-prevention-of-future-deaths-report/,2024-0595,"['Safeguarding Adults Team, East Riding of Yorkshire Council']",The quality of the review following referrals from Yorkshire Ambulance Service and Hull Royal Infirmary to Adults Safeguarding was lacking.,"Implemented a new service and practice model for safeguarding adults, including new forms and processes to improve review quality since November 2023.",3
170,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-1-prevention-of-future-deaths-report/,2024-0595,"['Safeguarding Adults Team, East Riding of Yorkshire Council']",The Safeguarding Adult Review did not appropriately probe the responses received from the care company and the Community Nurses.,Addressed practice issues with the individual practitioner and disseminated lessons learned within the team to improve future probing of responses.,2
171,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-1-prevention-of-future-deaths-report/,2024-0595,"['Safeguarding Adults Team, East Riding of Yorkshire Council']","The procedure adopted for the review did not record how the responses had been obtained, and the family's input was not recorded.",Launched new forms in November 2023 requiring practitioners to record methodology and include the voice of the person and their family in the enquiry record.,3
172,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-1-prevention-of-future-deaths-report/,2024-0595,"['Safeguarding Adults Team, East Riding of Yorkshire Council']",The review process was conducted hastily and not to appropriate standards that would have been of any benefit.,Implemented a training programme and practice workshops to ensure practitioners understand expectations and standards for conducting safeguarding reviews.,2
173,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-1-prevention-of-future-deaths-report/,2024-0595,"['Safeguarding Adults Team, East Riding of Yorkshire Council']",The outcomes of the review and recommendations were not provided to the subjects of the review.,"Implemented new paperwork requiring workers to state who they have shared outcomes and recommendations with, enabling monitoring and audit of this process.",2
174,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-1-prevention-of-future-deaths-report/,2024-0595,"['Safeguarding Adults Team, East Riding of Yorkshire Council']",There was a lack of professional curiosity and the full review process was not followed or documented properly.,Rolled out training and learning with new forms to refresh practitioners' understanding and encourage professional curiosity in safeguarding enquiries.,2
175,https://www.judiciary.uk/prevention-of-future-death-reports/janet-brown-townend-1-prevention-of-future-deaths-report/,2024-0595,"['Safeguarding Adults Team, East Riding of Yorkshire Council']",The procedure for conducting Safeguarding reviews needs to be looked at to avoid any impact on anyone else.,Undertook a full review and remodel of the safeguarding adults service since early 2023 to improve procedures and outcomes.,3
176,https://www.judiciary.uk/prevention-of-future-death-reports/henry-grierson-prevention-of-future-deaths-report/,2024-0598,['nan'],No evidence was presented as to whether the safeguarding team at Huddersfield New College was aware of Mr Grierson discontinuing his referral and treatment from CAMHS and his intention to discharge himself from Recovery Steps.,[no response],0
177,https://www.judiciary.uk/prevention-of-future-death-reports/henry-grierson-prevention-of-future-deaths-report/,2024-0598,['nan'],No evidence was presented as to whether the safeguarding team at Huddersfield New College was aware of Mr Grierson discontinuing his referral and treatment from CAMHS and his intention to discharge himself from Recovery Steps.,[no response],0
178,https://www.judiciary.uk/prevention-of-future-death-reports/henry-grierson-prevention-of-future-deaths-report/,2024-0598,['nan'],No evidence was presented as to whether the safeguarding team at Huddersfield New College was aware of Mr Grierson discontinuing his referral and treatment from CAMHS and his intention to discharge himself from Recovery Steps.,[no response],0
179,https://www.judiciary.uk/prevention-of-future-death-reports/henry-grierson-prevention-of-future-deaths-report/,2024-0598,['nan'],No information concerning Mr Grierson's current mental health issues was provided to Huddersfield New College within a mitigation statement by him.,[no response],0
180,https://www.judiciary.uk/prevention-of-future-death-reports/henry-grierson-prevention-of-future-deaths-report/,2024-0598,['nan'],No information concerning Mr Grierson's current mental health issues was provided to Huddersfield New College within a mitigation statement by him.,[no response],0
181,https://www.judiciary.uk/prevention-of-future-death-reports/henry-grierson-prevention-of-future-deaths-report/,2024-0598,['nan'],"The latest communication concerning Mr Grierson's mental health provided by CAMHS to the college was dated October 2023, and communication between the college and CAMHS and Recovery Steps was not maintained to enable the college's awareness of Mr Grierson's current mental health in April 2024 and his decisions to remove external support.",[no response],0
182,https://www.judiciary.uk/prevention-of-future-death-reports/henry-grierson-prevention-of-future-deaths-report/,2024-0598,['nan'],"The latest communication concerning Mr Grierson's mental health provided by CAMHS to the college was dated October 2023, and communication between the college and CAMHS and Recovery Steps was not maintained to enable the college's awareness of Mr Grierson's current mental health in April 2024 and his decisions to remove external support.",[no response],0
183,https://www.judiciary.uk/prevention-of-future-death-reports/henry-grierson-prevention-of-future-deaths-report/,2024-0598,['nan'],"The latest communication concerning Mr Grierson's mental health provided by CAMHS to the college was dated October 2023, and communication between the college and CAMHS and Recovery Steps was not maintained to enable the college's awareness of Mr Grierson's current mental health in April 2024 and his decisions to remove external support.",[no response],0
184,https://www.judiciary.uk/prevention-of-future-death-reports/polly-friedhoff-prevention-of-future-deaths-report/,2024-0594,['Director of Highways and Operations Oxfordshire County Council'],"The narrow width of the path at the location of Mrs Friedhoff’s accident (about 2 metres, reducing to 1.6 metres before the accident site) is significantly less than the national guidance of 3.5 metres for such paths, increasing the risk of accidents between pedestrians and cyclists.","Undertake surveying of pedestrian and cycle use in the Iffley lock area in spring/summer 2025 to quantify volumes, types, and speeds.",3
185,https://www.judiciary.uk/prevention-of-future-death-reports/polly-friedhoff-prevention-of-future-deaths-report/,2024-0594,['Director of Highways and Operations Oxfordshire County Council'],"The path is a shared space that is heavily used by both pedestrians and cyclists, with some cyclists travelling at significant speed in close proximity to pedestrians, creating an obvious accident risk.","Undertake surveying of pedestrian and cycle use in the Iffley lock area in spring/summer 2025 to quantify volumes, types, and speeds.",3
186,https://www.judiciary.uk/prevention-of-future-death-reports/polly-friedhoff-prevention-of-future-deaths-report/,2024-0594,['Director of Highways and Operations Oxfordshire County Council'],"The upgraded surface of the path in recent years has likely encouraged greater use by cyclists and enabled them to cycle faster, increasing the risk to pedestrians.","Undertake surveying of pedestrian and cycle use in the Iffley lock area in spring/summer 2025 to quantify volumes, types, and speeds.",3
187,https://www.judiciary.uk/prevention-of-future-death-reports/polly-friedhoff-prevention-of-future-deaths-report/,2024-0594,['Director of Highways and Operations Oxfordshire County Council'],"Despite signage and the Environment Agency not permitting cyclists to cycle through locks, enforcement is difficult and cyclists continue to use the path, particularly at speed, posing a risk to pedestrians.",Organise with partners and user groups a series of promotional events from spring 2025 to highlight safe and responsible use of the towpath.,3
188,https://www.judiciary.uk/prevention-of-future-death-reports/polly-friedhoff-prevention-of-future-deaths-report/,2024-0594,['Director of Highways and Operations Oxfordshire County Council'],"There is a lack of clear signage reminding users, particularly cyclists, of the need to take care and slow down around pedestrians.",Undertake an audit of signage in winter/early 2025 and implement any appropriate additional signage by summer 2025.,3
189,https://www.judiciary.uk/prevention-of-future-death-reports/polly-friedhoff-prevention-of-future-deaths-report/,2024-0594,['Director of Highways and Operations Oxfordshire County Council'],"Potential mitigating measures such as a communications package with public consultation, stronger enforcement, gates or similar to slow cyclists, segregation lines (which are problematic due to the narrow width), and reconfiguring the path to create separate routes for pedestrians and cyclists have not yet been fully explored or implemented.",Engage with local councillors and key stakeholders in early 2025 to develop and implement the above measures.,3
190,https://www.judiciary.uk/prevention-of-future-death-reports/jagjeet-singh-prevention-of-future-deaths-report/,2024-0606,"['Secretary of State for Health and Social Care, Department of Health and Social Care', 'Chief Executive, NHS England']","There is a chronic shortage of mental health beds, both in London and nationally, resulting in patients like Mr Singh being unable to return to a mental health ward after discharge from a medical ward.",Publish statutory guidance on Discharge from mental health inpatient settings in January 2024 to support safe and timely discharge decisions.,3
191,https://www.judiciary.uk/prevention-of-future-death-reports/jagjeet-singh-prevention-of-future-deaths-report/,2024-0606,"['Secretary of State for Health and Social Care, Department of Health and Social Care', 'Chief Executive, NHS England']","There is a chronic shortage of mental health beds, both in London and nationally, resulting in patients like Mr Singh being unable to return to a mental health ward after discharge from a medical ward.",Invest a further £42 million recurrently from 2024/25 for all Integrated Care Boards to recommission inpatient care in line with local models.,3
192,https://www.judiciary.uk/prevention-of-future-death-reports/phyllis-tromans-prevention-of-future-deaths-report/,2024-0591,['University Hospitals Birmingham NHS Foundation Trust'],"Mrs Tromans' Waterlow score was underestimated in the Emergency Department, failing to identify her as at very high risk of pressure sores, and she spent almost 18 hours on a trolley without pressure area care.","Tissue Viability team and ED Matrons have implemented a project to reduce pressure ulcers in ED, including targeted staff training, new pressure-relieving trolley mattresses, updated Waterlow score documentation, and regular audits.",3
193,https://www.judiciary.uk/prevention-of-future-death-reports/phyllis-tromans-prevention-of-future-deaths-report/,2024-0591,['University Hospitals Birmingham NHS Foundation Trust'],"The repositioning schedule requiring repositioning at no greater intervals of four hours was not adhered to on 22 occasions, resulting in Mrs Tromans being left in the same position for up to 14 hours.","Weekly audit of repositioning practices in AMU with real-time feedback, staff education events, and implementation of the Response Assessment Tool to monitor compliance.",3
194,https://www.judiciary.uk/prevention-of-future-death-reports/phyllis-tromans-prevention-of-future-deaths-report/,2024-0591,['University Hospitals Birmingham NHS Foundation Trust'],"The paper version of the wound care plan on East Ground B ward, intended for detailed monitoring and treatment of pressure sores, was not completed at any stage.","Updated Wound Assessment Chart is now available and staff are being trained in its use, with quarterly audits to monitor documentation and adherence.",3
195,https://www.judiciary.uk/prevention-of-future-death-reports/phyllis-tromans-prevention-of-future-deaths-report/,2024-0591,['University Hospitals Birmingham NHS Foundation Trust'],"The Matron's investigation into gaps in care did not seek to establish why they had occurred, raising concerns about the quality and efficacy of the Trust's post-death investigations.","Investigation process will be revised to include individual staff statements and findings embedded into roundtable reports, with learning disseminated to clinical teams.",2
